,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hsa-miR-628-5p,165.2774157,-0.214431883,0.280708396,-0.763895509,0.444929514,0.722374886
hsa-miR-629-3p,2.833040045,-1.470018964,0.607377005,-2.420274313,0.015508803,0.077733146
hsa-miR-629-5p,40.99208933,-0.998725764,0.28877453,-3.458496716,0.000543199,0.00577383
hsa-miR-631,0.711232477,0.040443771,0.749111924,0.053988956,0.956943963,NA
hsa-miR-632,0.561261477,0.493914686,0.753179454,0.655772914,0.511970246,NA
hsa-miR-633,0.254176638,-0.224569517,0.61436113,-0.365533406,0.714713275,NA
hsa-miR-636,1.989702498,0.807791877,0.680324791,1.187362107,0.23508482,0.513025811
hsa-miR-637,0.310510999,0.026311319,0.693251956,0.037953472,0.969724779,NA
hsa-miR-638,0.12365957,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-639,0.15120678,0.01498521,0.570205552,0.026280366,0.979033715,NA
hsa-miR-640,0.130618121,0,0.520432705,0,1,NA
hsa-miR-641,76.9370142,-0.609004016,0.217528957,-2.799645727,0.005115872,0.033199316
hsa-miR-642a-3p,7.085215665,1.801887536,0.588231573,3.063228189,0.00218963,0.016362509
hsa-miR-642a-5p,10.13821131,1.921950659,0.437172354,4.396322507,1.10E-05,0.000261065
hsa-miR-642b-3p,0.267007447,0.134160974,0.605371669,0.22161753,0.824611635,NA
hsa-miR-642b-5p,3.020735391,0.933803953,0.617134531,1.51312867,0.130246978,0.35846992
hsa-miR-643,1.695437695,0.421818376,0.675320907,0.624619158,0.532221043,0.770040727
hsa-miR-644a,0.088947783,0,0.520432705,0,1,NA
hsa-miR-645,0.491728348,0.432958619,0.749152555,0.577931179,0.563310584,NA
hsa-miR-646,0.471664011,0.183359003,0.722543224,0.253768905,0.799674097,NA
hsa-miR-647,0.442902256,-0.381881325,0.725828543,-0.52613159,0.598796781,NA
hsa-miR-648,0.205346247,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-649,0.093403967,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-650,0.315493149,-0.491185453,0.627129881,-0.783227635,0.43349345,NA
hsa-miR-6500-3p,27.54567119,-0.080901988,0.384371472,-0.210478648,0.833294115,0.923967305
hsa-miR-6500-5p,0.3432635,0.82991489,0.697947182,1.189079791,0.23440827,NA
hsa-miR-6501-3p,0.302875807,-0.495777896,0.691762102,-0.716688431,0.473566366,NA
hsa-miR-6501-5p,1.284109991,-0.515779511,0.74414545,-0.693116528,0.488236426,0.747672509
hsa-miR-6502-3p,0.304401309,0,0.616725629,0,1,NA
hsa-miR-6502-5p,1.576340625,0.049912004,0.670233454,0.07446958,0.940636746,0.968117786
hsa-miR-6503-3p,2.168532888,-1.064224002,0.727064274,-1.463727541,0.143268407,0.379892357
hsa-miR-6503-5p,0.991238707,-1.297629413,0.748668554,-1.733249522,0.083051328,0.271390457
hsa-miR-6504-3p,0.116573913,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-6504-5p,1.983794005,0.853405063,0.664746417,1.283805434,0.199210042,0.464321326
hsa-miR-6505-3p,1.079615486,0.398150117,0.732827719,0.543306573,0.586918739,0.801407315
hsa-miR-6505-5p,2.615655419,-0.300669919,0.566721677,-0.530542471,0.595735871,0.805844013
hsa-miR-6506-5p,0.20935512,-0.095627231,0.597196841,-0.16012682,0.872781174,NA
hsa-miR-6507-3p,0.887495334,1.575927264,0.750718449,2.099225435,0.035797033,NA
hsa-miR-6507-5p,11.62799572,-0.80922047,0.503052024,-1.608621834,0.107699057,0.318448291
hsa-miR-6508-3p,1.054548392,0.701713063,0.749215805,0.936596716,0.348966042,0.643161628
hsa-miR-6509-3p,0.311400654,-0.384055967,0.726769537,-0.528442577,0.597192193,NA
hsa-miR-6509-5p,1.148764638,-0.275683421,0.733525742,-0.375833328,0.707040809,0.858897849
hsa-miR-651-3p,0.668856487,-0.180319039,0.752495564,-0.239628043,0.810618623,NA
hsa-miR-651-5p,26.29165066,-0.578583686,0.281171673,-2.057759514,0.039613224,0.1574553
hsa-miR-6510-3p,0.289100054,0,0.611081083,0,1,NA
hsa-miR-6510-5p,0.372967594,0,0.701985931,0,1,NA
hsa-miR-6511a-3p,67.47868903,-0.14204889,0.188230627,-0.754653439,0.45045695,0.725297465
hsa-miR-6511a-5p,6.021271436,0.273576381,0.434342869,0.629862721,0.528784405,0.770040727
hsa-miR-6511b-3p,52.16492491,0.06872896,0.192107877,0.357762322,0.72052119,0.8658895
hsa-miR-6511b-5p,6.021271436,0.273576381,0.434342869,0.629862721,0.528784405,0.770040727
hsa-miR-6512-3p,0.136225228,0,0.520432705,0,1,NA
hsa-miR-6512-5p,3.888574681,1.919462735,0.612685575,3.132867514,0.001731076,0.014135207
hsa-miR-6513-3p,0.528493891,0.031419292,0.753695645,0.041686975,0.966748237,NA
hsa-miR-6513-5p,3.576015154,0.132462023,0.543035251,0.243928957,0.807285842,0.907809325
hsa-miR-6514-3p,1.216120984,0.608762477,0.714680849,0.851796264,0.39432718,0.682369296
hsa-miR-6514-5p,3.549094146,0.311209938,0.536318048,0.580271239,0.56173172,0.789421809
hsa-miR-6515-3p,0.537503186,-0.932360356,0.75312878,-1.237982641,0.215722497,NA
hsa-miR-6515-5p,1.114319879,1.099850785,0.73886644,1.488565085,0.136601931,0.370287467
hsa-miR-6516-3p,8.095000002,-0.121100202,0.400723497,-0.302203895,0.762496636,0.883903104
hsa-miR-6516-5p,4.151678392,0.358382093,0.542745422,0.660313434,0.509052711,0.763579067
hsa-miR-652-3p,445.9554458,-0.999215653,0.161279934,-6.195536109,5.81E-10,4.48E-08
hsa-miR-652-5p,22.37750533,-1.601352987,0.372429068,-4.29975296,1.71E-05,0.000345621
hsa-miR-653-3p,0.76465982,0.718471353,0.750720813,0.957042006,0.338546054,NA
hsa-miR-653-5p,8.532138848,0.702415992,0.37725346,1.861920609,0.062614282,0.223131241
hsa-miR-654-3p,343.063492,-0.378754176,0.34230078,-1.10649522,0.268512232,0.554432273
hsa-miR-654-5p,6.046404428,-0.091294215,0.457484678,-0.19955688,0.841827154,0.925109519
hsa-miR-655-3p,20.38799616,0.585172211,0.36355317,1.609591828,0.107486993,0.318448291
hsa-miR-655-5p,2.210815044,0.061892189,0.734774771,0.084232872,0.932871283,0.96367735
hsa-miR-656-3p,54.02177246,0.192156827,0.410229258,0.468413267,0.639489083,0.824783304
hsa-miR-656-5p,0.406769316,-0.140168294,0.678576487,-0.206562262,0.836351735,NA
hsa-miR-657,0.552884202,0.239045464,0.728797923,0.327999651,0.742911927,NA
hsa-miR-658,2.61106312,0.160266567,0.684739794,0.2340547,0.814942513,0.91430766
hsa-miR-659-3p,0.428623324,-0.178662012,0.731882607,-0.244112936,0.807143354,NA
hsa-miR-659-5p,6.253883263,0.201838506,0.429482089,0.469957912,0.638385087,0.824783304
hsa-miR-660-3p,3.400812324,-0.611987554,0.58642154,-1.043596648,0.296672044,0.589044494
hsa-miR-660-5p,703.9927241,-0.604037851,0.191478896,-3.154592301,0.001607225,0.013656835
hsa-miR-661,0.894258345,0.573692122,0.751848907,0.763041771,0.445438485,NA
hsa-miR-662,0.262379468,0.264125795,0.617037009,0.42805503,0.668611056,NA
hsa-miR-663a,7.556727387,0.829465496,0.491355686,1.688116205,0.091388924,0.28672403
hsa-miR-663b,3.71563059,0.999850916,0.649364924,1.539736563,0.123624581,0.34642979
hsa-miR-664a-3p,254.0518685,0.253316792,0.454328622,0.557562918,0.577142884,0.794996454
hsa-miR-664a-5p,33.72438332,-0.900624284,0.210244195,-4.283705833,1.84E-05,0.000359734
hsa-miR-664b-3p,25.67409131,0.767252897,0.342414898,2.240711201,0.025044788,0.111480952
hsa-miR-664b-5p,7.574260896,0.866140329,0.475001061,1.823449251,0.068235377,0.236997802
hsa-miR-665,2.836155946,-0.298833027,0.582859124,-0.512701981,0.608159804,0.809785139
hsa-miR-668-3p,38.48919378,0.119926751,0.311767078,0.384667784,0.700483567,0.853388678
hsa-miR-668-5p,0.131144985,0,0.558990805,0,1,NA
hsa-miR-670-3p,23.02150943,-1.607724737,0.484145046,-3.320750154,0.000897759,0.008514896
hsa-miR-670-5p,0.641576943,-0.211579699,0.752368052,-0.281218346,0.778542934,NA
hsa-miR-671-3p,64.63488132,-0.160945926,0.22347096,-0.720209581,0.471395966,0.734805596
hsa-miR-671-5p,25.98965287,-0.27617355,0.272093416,-1.014995345,0.310108046,0.599315394
hsa-miR-6715a-3p,0.82870806,-0.19716339,0.686689212,-0.287121724,0.774019119,NA
hsa-miR-6715b-3p,0.833920564,-0.37921807,0.739998236,-0.512458073,0.608330456,NA
hsa-miR-6715b-5p,0.135601169,-0.081218847,0.56032234,-0.144950222,0.884750174,NA
hsa-miR-6716-3p,26.12428551,0.799527916,0.294454768,2.715282632,0.006621923,0.040886554
hsa-miR-6716-5p,2.98243636,-0.06870069,0.709948205,-0.096768595,0.922910165,0.962061287
hsa-miR-6717-5p,0.297574545,0.197925782,0.689601184,0.287014853,0.774100947,NA
hsa-miR-6718-5p,0.424573863,0.0283408,0.707279268,0.040070169,0.968037184,NA
hsa-miR-6719-3p,0.563507053,0,0.751329639,0,1,NA
hsa-miR-6720-3p,0.569912506,0.046444357,0.753516039,0.061636852,0.950852029,NA
hsa-miR-6720-5p,0.644981136,-0.36341658,0.752746249,-0.482787633,0.629246533,NA
hsa-miR-6721-5p,1.610687684,-1.237431749,0.702779804,-1.760767373,0.078277784,0.264755418
hsa-miR-6722-5p,0.515607908,0.667621134,0.731633279,0.912507882,0.361501422,NA
hsa-miR-6723-5p,21.88355357,-0.254614804,0.321507415,-0.79194069,0.42839526,0.706164914
hsa-miR-6724-5p,6.190806875,-0.70619159,0.579823411,-1.217942525,0.223245815,0.501388141
hsa-miR-6726-3p,4.250819865,0.438341281,0.534176141,0.820593149,0.411878051,0.696110655
hsa-miR-6726-5p,0.528623541,0.49933508,0.748619048,0.667008248,0.504766865,NA
hsa-miR-6727-3p,0.416242909,0.552758617,0.75170508,0.735339739,0.462132612,NA
hsa-miR-6727-5p,0.10602773,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-6728-3p,0.295460463,-0.225688651,0.61548109,-0.366686571,0.713852824,NA
hsa-miR-6728-5p,0.299222501,0.185968548,0.676972377,0.274706258,0.783541923,NA
hsa-miR-6729-3p,0.380313346,-0.196916288,0.743256124,-0.264937323,0.791057746,NA
hsa-miR-6729-5p,1.705224429,-0.972352813,0.689985687,-1.409236209,0.158765334,0.408679869
hsa-miR-6730-3p,0.911051892,-0.78009393,0.735024493,-1.061316919,0.288545899,NA
hsa-miR-6730-5p,0.669944875,-0.013630948,0.753427044,-0.018091928,0.985565517,NA
hsa-miR-6731-3p,0.923243934,1.430687932,0.726420709,1.969503229,0.048895332,NA
hsa-miR-6731-5p,0.242370284,0,0.676605247,0,1,NA
hsa-miR-6732-3p,0.744016533,-0.737726849,0.750831484,-0.982546504,0.325830684,NA
hsa-miR-6732-5p,0.147267718,0,0.520432705,0,1,NA
hsa-miR-6733-3p,3.029857176,0.431894351,0.571350395,0.75591853,0.449698043,0.725297465
hsa-miR-6733-5p,1.430892547,0.015774642,0.696039955,0.022663415,0.981918759,0.98780815
hsa-miR-6734-3p,1.130145552,0.90675999,0.74403897,1.218699592,0.222958233,0.501388141
hsa-miR-6734-5p,5.165748953,1.986593286,0.534966381,3.713491831,0.000204419,0.002653144
hsa-miR-6735-3p,1.836627579,-0.148058542,0.686400234,-0.21570293,0.829219317,0.923940891
hsa-miR-6735-5p,1.580675139,-0.068009125,0.659201983,-0.103168872,0.917828945,0.962061287
hsa-miR-6736-3p,0.320695768,0,0.69194749,0,1,NA
hsa-miR-6736-5p,0.511243516,1.057314706,0.738644052,1.43142655,0.152308004,NA
hsa-miR-6737-3p,2.97495517,-0.445089218,0.550309412,-0.80879812,0.418631278,0.700460905
hsa-miR-6737-5p,0.290262348,0.14787532,0.627276091,0.235741999,0.813632878,NA
hsa-miR-6738-3p,0.359168806,-0.213434967,0.750614683,-0.284346912,0.776144539,NA
hsa-miR-6739-3p,1.026794253,-0.091961893,0.723132192,-0.127171621,0.898804566,0.953722918
hsa-miR-6739-5p,0.852508805,-0.176644816,0.745251143,-0.237027233,0.812635663,NA
hsa-miR-6740-3p,0.240219351,-0.208246553,0.597312708,-0.34863908,0.727360285,NA
hsa-miR-6740-5p,0.524701812,0.010718942,0.753473954,0.014226028,0.988649655,NA
hsa-miR-6741-3p,3.96980822,0.659540188,0.558691782,1.180508124,0.237798181,0.516206263
hsa-miR-6742-3p,1.294262938,-0.036316261,0.72513229,-0.050082256,0.96005684,0.977864979
hsa-miR-6742-5p,0.270679975,0.184946539,0.675831397,0.273657808,0.784347605,NA
hsa-miR-6743-3p,1.330575796,-0.281623515,0.708434416,-0.397529409,0.690977104,0.84899774
hsa-miR-6743-5p,0.089474647,0,0.520432705,0,1,NA
hsa-miR-6744-5p,0.150388041,0,0.566460763,0,1,NA
hsa-miR-6745,0.60628802,0.803705839,0.747022834,1.075878545,0.281981579,NA
hsa-miR-6746-3p,1.10525336,-1.031774878,0.712567632,-1.447967648,0.147626099,0.385185239
hsa-miR-6746-5p,0.516748822,0.542676595,0.752721005,0.720953171,0.470938327,NA
hsa-miR-6747-3p,1.434342345,0.944621332,0.728549315,1.296578436,0.194776276,0.460958059
hsa-miR-6747-5p,0.673316272,0.022842881,0.753634898,0.030310275,0.975819602,NA
hsa-miR-6748-3p,0.470466617,-0.31854919,0.697854593,-0.456469289,0.64805255,NA
hsa-miR-6748-5p,0.29796871,0.351081461,0.678985316,0.517067825,0.605108813,NA
hsa-miR-6749-3p,2.671535211,0.412965376,0.627096003,0.658536132,0.510193687,0.764360652
hsa-miR-6749-5p,0.424202268,0.662741743,0.728405455,0.909852801,0.362900144,NA
hsa-miR-675-5p,0.234711667,-0.100691165,0.608862803,-0.165375787,0.868648211,NA
hsa-miR-6750-3p,1.439973126,1.210891975,0.688699702,1.758229271,0.078708507,0.264755418
hsa-miR-6750-5p,0.558075706,0.924787862,0.733136371,1.261413154,0.207160032,NA
hsa-miR-6751-3p,0.217471743,-0.133868092,0.671498615,-0.199357212,0.841983328,NA
hsa-miR-6751-5p,0.552953718,-0.075117734,0.634863933,-0.118320997,0.905813321,NA
hsa-miR-6752-3p,11.1632526,-0.592483485,0.53990887,-1.097376832,0.272476697,0.558573199
hsa-miR-6752-5p,0.18145689,0,0.663845286,0,1,NA
hsa-miR-6753-3p,0.504637523,0.034638083,0.748260217,0.046291493,0.96307792,NA
hsa-miR-6753-5p,0.216608839,0.237409787,0.592946366,0.400389986,0.688869299,NA
hsa-miR-6754-3p,1.047804831,-0.402966061,0.746051118,-0.540131972,0.589106023,0.801730382
hsa-miR-6754-5p,0.371377135,0.602290532,0.678740403,0.887365079,0.374882378,NA
hsa-miR-6755-3p,0.153305175,0.115470488,0.571448292,0.202066381,0.83986483,NA
hsa-miR-6755-5p,0.400328182,-0.30978266,0.684534321,-0.45254511,0.650876331,NA
hsa-miR-6756-3p,4.385041919,0.260032628,0.56404352,0.461015186,0.64478771,0.82690999
hsa-miR-6756-5p,0.825029973,-0.195254062,0.74995339,-0.26035493,0.794590005,NA
hsa-miR-6757-3p,1.736687169,0.849622657,0.64907734,1.308969833,0.19054457,0.455787285
hsa-miR-6757-5p,0.592988986,0.048066344,0.752556336,0.063870758,0.949073136,NA
hsa-miR-6758-3p,0.387287609,0.229807299,0.725729955,0.316656764,0.751504059,NA
hsa-miR-6758-5p,3.017081522,1.379522461,0.698530221,1.974893024,0.048280289,0.184874524
hsa-miR-6759-3p,0.347742418,0.265980123,0.742685219,0.358133051,0.720243746,NA
hsa-miR-6759-5p,0.271186369,0.024314016,0.67736813,0.035894833,0.971366216,NA
hsa-miR-676-3p,10.5390699,0.301821821,0.393030469,0.767934919,0.442525851,0.72078517
hsa-miR-676-5p,0.94427483,-0.02075584,0.74517384,-0.027853689,0.977778845,NA
hsa-miR-6760-3p,0.81613375,0.689702199,0.75328461,0.91559311,0.359880346,NA
hsa-miR-6760-5p,0.468445877,0.281921139,0.74641672,0.377699389,0.705653922,NA
hsa-miR-6761-3p,0.606396053,0.436615027,0.753260646,0.579633397,0.562161867,NA
hsa-miR-6761-5p,1.930509023,-0.630204236,0.658803319,-0.956589345,0.338774569,0.63289249
hsa-miR-6762-3p,4.222879182,-0.404738633,0.505549277,-0.800591854,0.423367968,0.701550153
hsa-miR-6763-3p,0.80141699,0.493714556,0.744904526,0.66278904,0.507465674,NA
hsa-miR-6763-5p,0.361522624,0.031028005,0.722784055,0.042928458,0.965758564,NA
hsa-miR-6764-3p,0.24691233,-0.095473935,0.596833803,-0.159967373,0.872906776,NA
hsa-miR-6764-5p,0.590506007,0.432896815,0.745460842,0.580710335,0.561435695,NA
hsa-miR-6765-3p,1.622482026,-0.248953558,0.693355941,-0.359055924,0.719553254,0.8658895
hsa-miR-6765-5p,0.49407088,0.029437555,0.746104075,0.039455025,0.96852761,NA
hsa-miR-6766-3p,1.679424466,-0.04720081,0.691914565,-0.068217685,0.945612349,0.971616689
hsa-miR-6766-5p,0.212025891,-0.14768077,0.520432705,-0.283765352,0.776590209,NA
hsa-miR-6767-5p,0.197579623,0,0.585672234,0,1,NA
hsa-miR-6768-3p,0.227753116,0.011980696,0.520432705,0.023020644,0.981633806,NA
hsa-miR-6768-5p,0.217135703,0.237623422,0.593149932,0.400612744,0.688705262,NA
hsa-miR-6769a-3p,0.423878817,0.265717492,0.742194368,0.358016044,0.720331307,NA
hsa-miR-6769a-5p,0.161419879,0.117866176,0.576082952,0.204599313,0.837885192,NA
hsa-miR-6769b-3p,1.993347831,-0.989508165,0.647992809,-1.52703572,0.126752129,0.352788658
hsa-miR-6769b-5p,0.13666623,0,0.561379996,0,1,NA
hsa-miR-6770-3p,3.286562405,-0.456418245,0.5551777,-0.822111992,0.411013161,0.696110655
hsa-miR-6770-5p,1.28553439,0.220952763,0.725865184,0.304399175,0.760823797,0.883903104
hsa-miR-6771-5p,0.887104391,-0.461101493,0.753348107,-0.612069624,0.540491694,NA
hsa-miR-6772-3p,4.005671182,0.558417366,0.576594266,0.968475406,0.332806996,0.622687444
hsa-miR-6772-5p,1.062622809,1.04456534,0.748824066,1.394940932,0.163033652,0.417054966
hsa-miR-6773-3p,0.325240679,0.34893159,0.677720577,0.514860552,0.606650469,NA
hsa-miR-6774-3p,0.771100336,0.040699816,0.741841303,0.054863238,0.95624742,NA
hsa-miR-6775-3p,2.287055773,-1.010377434,0.674262735,-1.498492178,0.134005423,0.365805901
hsa-miR-6775-5p,0.322196407,0.44820492,0.724090692,0.618990031,0.535922926,NA
hsa-miR-6776-3p,0.250366273,-0.214503049,0.60400811,-0.35513273,0.722490157,NA
hsa-miR-6776-5p,0.089474647,0,0.520432705,0,1,NA
hsa-miR-6777-3p,4.625142375,0.930090079,0.63895939,1.455632539,0.145494228,0.380879794
hsa-miR-6777-5p,0.841640715,1.221617407,0.749038451,1.630914147,0.102908436,NA
hsa-miR-6778-3p,0.294560896,0.198199454,0.689875005,0.28729763,0.773884438,NA
hsa-miR-6778-5p,0.2589091,0.344646483,0.675162501,0.510464492,0.609726085,NA
hsa-miR-6779-3p,0.656804476,-0.497158902,0.751504535,-0.661551433,0.508258742,NA
hsa-miR-6779-5p,0.569749931,0.29509682,0.751864556,0.392486675,0.694698655,NA
hsa-miR-6780a-3p,0.401196704,0.291661295,0.748153374,0.389841582,0.696653694,NA
hsa-miR-6780a-5p,0.939619692,0.697568137,0.728116841,0.958044228,0.338040457,NA
hsa-miR-6780b-3p,0.513831688,0.301993173,0.751982905,0.401595795,0.687981525,NA
hsa-miR-6780b-5p,0.233190519,-0.171511053,0.718833604,-0.23859632,0.811418619,NA
hsa-miR-6781-3p,1.045987433,1.49534095,0.724577702,2.06374133,0.039042248,0.157035859
hsa-miR-6781-5p,0.09758935,0,0.520432705,0,1,NA
hsa-miR-6782-3p,0.475843201,0.036539928,0.727893311,0.050199565,0.959963358,NA
hsa-miR-6782-5p,0.209106789,0.171642161,0.520432705,0.329806639,0.741546071,NA
hsa-miR-6783-3p,0.125011013,0,0.520432705,0,1,NA
hsa-miR-6784-3p,3.430350917,-0.546656364,0.530525347,-1.030405741,0.302819579,0.593848944
hsa-miR-6784-5p,0.24584059,0.024588519,0.679678555,0.036176687,0.971141475,NA
hsa-miR-6785-3p,0.382820941,-0.196662075,0.74313473,-0.26463852,0.791287943,NA
hsa-miR-6785-5p,0.397275894,0.249536306,0.746281819,0.334372753,0.738098298,NA
hsa-miR-6786-3p,2.719741965,0.716711013,0.613067527,1.16905721,0.242380582,0.523389244
hsa-miR-6787-3p,0.439139336,0.057630169,0.739173465,0.07796569,0.937855345,NA
hsa-miR-6787-5p,0.756969334,0.054680516,0.751867051,0.072726309,0.942023912,NA
hsa-miR-6788-3p,1.146400677,0.601530408,0.7451984,0.807208399,0.419546427,0.700460905
hsa-miR-6788-5p,0.423601917,-0.215196467,0.743323067,-0.289505972,0.77219421,NA
hsa-miR-6789-3p,0.560988868,-0.212954527,0.734122441,-0.290080395,0.771754734,NA
hsa-miR-6789-5p,0.648993314,0.013880867,0.752496011,0.018446433,0.985282711,NA
hsa-miR-6790-3p,0.321501475,0.235087435,0.720950737,0.326079748,0.744364019,NA
hsa-miR-6790-5p,0.119060697,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-6791-3p,1.616859862,0.388523974,0.701814249,0.553599438,0.579853011,0.794996454
hsa-miR-6791-5p,0.267464804,0.437667794,0.72026933,0.607644635,0.543423191,NA
hsa-miR-6792-3p,0.616400376,-0.460629081,0.739002717,-0.623311756,0.533079674,NA
hsa-miR-6793-3p,3.936064803,1.477717459,0.542793344,2.72243106,0.006480355,0.040387327
hsa-miR-6793-5p,0.530137301,0.532392493,0.748608705,0.711175931,0.476975222,NA
hsa-miR-6794-3p,2.283001366,-0.209603939,0.617851775,-0.339246317,0.73442418,0.873713254
hsa-miR-6794-5p,0.363370088,0.434238694,0.720011689,0.603099506,0.546442495,NA
hsa-miR-6795-3p,0.268660898,-0.175089771,0.722208437,-0.242436618,0.808441864,NA
hsa-miR-6795-5p,0.207681259,0.17805561,0.667876896,0.266599445,0.789777583,NA
hsa-miR-6796-3p,0.265349214,0.235906569,0.721515207,0.32695994,0.743698185,NA
hsa-miR-6796-5p,0.53126715,0.265246319,0.738365527,0.359234429,0.719419722,NA
hsa-miR-6797-3p,0.435055868,0.282738941,0.74423738,0.379904246,0.704016496,NA
hsa-miR-6797-5p,0.689130658,0.521030935,0.748103166,0.696469363,0.486134937,NA
hsa-miR-6798-3p,1.423499853,-0.527358207,0.704930154,-0.748099941,0.454399877,0.725297465
hsa-miR-6798-5p,0.083340676,0,0.520432705,0,1,NA
hsa-miR-6799-3p,0.611935464,0.434505947,0.753466005,0.576676246,0.564158182,NA
hsa-miR-6799-5p,0.22729703,0.182175109,0.672687301,0.270816929,0.786531839,NA
hsa-miR-6800-3p,0.784760392,1.473024506,0.745412294,1.976120488,0.048141132,NA
hsa-miR-6801-3p,0.799372923,0.824834951,0.746186393,1.105400687,0.268986006,NA
hsa-miR-6801-5p,0.141746473,0,0.56337691,0,1,NA
hsa-miR-6802-3p,1.208471181,0.716785874,0.738614649,0.970446328,0.331824066,0.621791904
hsa-miR-6802-5p,0.253402121,0.183550649,0.674256983,0.272226545,0.785447833,NA
hsa-miR-6803-3p,5.004944609,0.546077068,0.463144911,1.179063085,0.238373057,0.516544779
hsa-miR-6803-5p,3.980124503,2.125963172,0.660520498,3.218618014,0.0012881,0.011592896
hsa-miR-6804-3p,0.367851735,-0.149806933,0.694293823,-0.215768782,0.829167984,NA
hsa-miR-6804-5p,6.20756753,1.005123471,0.687309785,1.462402387,0.143630976,0.379991151
hsa-miR-6805-3p,0.922399848,0.872465742,0.740204188,1.178682527,0.238524616,NA
hsa-miR-6805-5p,0.621524864,-0.219162541,0.749080109,-0.292575572,0.769846588,NA
hsa-miR-6806-3p,0.686246503,0.468567131,0.753390942,0.621944205,0.533978556,NA
hsa-miR-6806-5p,0.186542627,0.233795646,0.589474584,0.396617007,0.691649909,NA
hsa-miR-6807-3p,0.48447986,-0.155696974,0.694647012,-0.224138263,0.82264972,NA
hsa-miR-6807-5p,0.491857028,-0.214220538,0.747024589,-0.286765043,0.774292231,NA
hsa-miR-6808-3p,0.279283462,0.238551093,0.723301896,0.329808471,0.741544686,NA
hsa-miR-6809-3p,0.389407247,0.031457871,0.72495366,0.043392941,0.965388305,NA
hsa-miR-6809-5p,0.699311379,-0.502092429,0.752406822,-0.667315094,0.504570887,NA
hsa-miR-6810-3p,2.463393736,0.178968247,0.604556436,0.296032325,0.767205396,0.883903104
hsa-miR-6810-5p,0.32034735,-0.171699688,0.722689564,-0.237584292,0.812203535,NA
hsa-miR-6811-3p,0.320195208,0.448157702,0.724074118,0.618938988,0.535956553,NA
hsa-miR-6812-3p,0.795669265,-0.163811215,0.750095926,-0.218387022,0.827127577,NA
hsa-miR-6812-5p,0.493244813,0.734834311,0.751997932,0.977175973,0.328482041,NA
hsa-miR-6813-3p,0.288037792,0.031161627,0.723467452,0.043072604,0.965643658,NA
hsa-miR-6813-5p,1.011195248,0.781688466,0.743015897,1.052048104,0.29277748,0.585080443
hsa-miR-6814-3p,0.510735068,1.017625744,0.747815726,1.360797465,0.173577703,NA
hsa-miR-6814-5p,1.156050106,-0.381252911,0.728651682,-0.523230675,0.600813737,0.805844013
hsa-miR-6815-3p,0.582677367,0.200745456,0.698469085,0.28740779,0.773800097,NA
hsa-miR-6815-5p,0.300119589,0.02605779,0.691352825,0.037691015,0.96993404,NA
hsa-miR-6816-3p,1.095659565,-0.199477743,0.721976935,-0.27629379,0.782322426,0.89260268
hsa-miR-6816-5p,0.344739494,0.036312036,0.743812219,0.048818821,0.961063683,NA
hsa-miR-6817-3p,1.459745386,0.89048943,0.730385678,1.219204396,0.222766624,0.501388141
hsa-miR-6817-5p,0.375099129,0.264484928,0.746680706,0.354214226,0.723178343,NA
hsa-miR-6818-3p,1.061280216,-0.98157333,0.734134907,-1.337047619,0.181207094,0.445964763
hsa-miR-6818-5p,0.960166071,-0.429324012,0.73884895,-0.581071425,0.561192317,NA
hsa-miR-6819-3p,0.593375276,0.032249902,0.746849676,0.04318125,0.965557052,NA
hsa-miR-6819-5p,0.126064742,0,0.520432705,0,1,NA
hsa-miR-6820-3p,3.099860863,-0.21107335,0.584933026,-0.360850458,0.71821124,0.8658895
hsa-miR-6820-5p,1.476242005,0.64446059,0.683729315,0.942566855,0.3459025,0.63942696
hsa-miR-6821-3p,0.519417584,-0.231922271,0.751800564,-0.308489089,0.757710201,NA
hsa-miR-6821-5p,0.496760171,-0.18538181,0.727625154,-0.254776527,0.798895706,NA
hsa-miR-6822-3p,0.166560058,-0.190980812,0.577733476,-0.330569059,0.740970021,NA
hsa-miR-6822-5p,0.796406466,-0.379368397,0.745421403,-0.508931452,0.610800273,NA
hsa-miR-6823-3p,0.232663655,-0.133671327,0.671190031,-0.199155709,0.842140944,NA
hsa-miR-6823-5p,0.346970149,-0.179162759,0.721548208,-0.248303242,0.803899791,NA
hsa-miR-6824-3p,1.728379789,0.881268532,0.674466235,1.306616234,0.19134308,0.456114317
hsa-miR-6824-5p,0.889916911,0.878785568,0.734164573,1.196987162,0.231311559,NA
hsa-miR-6825-3p,0.948700519,0.976150191,0.685368039,1.424271538,NA,NA
hsa-miR-6825-5p,0.719784195,0.83042222,0.753217681,1.102499637,0.270244516,NA
hsa-miR-6826-3p,0.189550783,0,0.583839799,0,1,NA
hsa-miR-6826-5p,0.451565821,-0.652987057,0.753007,-0.867172625,0.385847433,NA
